timestamp,device_id,energy_consumed,device_type,location,data_size,latency,error_rate,protocol_type,air_quality,temperature,humidity,traffic_flow,transaction_id,transaction_status,block_hash,node_id,validation_status,model_version,training_time,model_accuracy,communication_cost,system_status
2020-01-03 16:05:00,device_5,1.64,light bulb,Zone 1,3496,32,0.084,CoAP,77,18.7,40,21,txn_770,confirmed,block_5261,node_1,failed,5,291,0.74,0.07,1
2020-01-03 16:10:00,device_1,0.16,smart appliance,Zone 4,4411,42,0.087,HTTP,129,20.6,43,27,txn_771,failed,block_1273,node_3,failed,2,182,0.94,0.11,2
2020-01-03 16:15:00,device_3,0.86,fan,Zone 3,2400,50,0.003,HTTP,118,26.4,64,40,txn_772,failed,block_7792,node_1,failed,5,190,0.88,0.15,3
2020-01-03 16:20:00,device_1,0.63,smart appliance,Zone 5,2852,29,0.064,HTTP,84,24.6,49,75,txn_773,pending,block_1498,node_1,failed,5,120,0.72,0.01,3
2020-01-03 16:25:00,device_2,1.22,heater,Zone 4,2398,8,0.004,MQTT,93,30.1,52,98,txn_774,pending,block_6092,node_2,failed,5,134,0.76,0.06,3
2020-01-03 16:30:00,device_5,3.62,light bulb,Zone 5,4181,49,0.042,MQTT,64,33.6,32,86,txn_775,confirmed,block_4310,node_1,successful,5,35,0.77,0.03,1
2020-01-03 16:35:00,device_4,1.32,air conditioner,Zone 2,536,18,0.088,CoAP,109,22.7,57,58,txn_776,confirmed,block_7421,node_1,failed,3,282,0.76,0.1,2
2020-01-03 16:40:00,device_4,1.98,fan,Zone 4,4285,8,0.009,MQTT,148,19.3,76,38,txn_777,confirmed,block_7142,node_1,successful,2,145,0.88,0.07,1
2020-01-03 16:45:00,device_2,3.87,smart appliance,Zone 3,3500,46,0.052,CoAP,96,25.1,70,79,txn_778,pending,block_6378,node_3,failed,3,137,0.74,0.1,3
2020-01-03 16:50:00,device_4,1.78,air conditioner,Zone 3,158,6,0.097,FTP,131,28.1,52,48,txn_779,pending,block_9381,node_3,failed,2,110,0.81,0.16,2
2020-01-03 16:55:00,device_1,1.7,light bulb,Zone 5,782,28,0.006,MQTT,125,17.8,60,69,txn_780,confirmed,block_1547,node_3,failed,3,85,0.79,0.16,2
2020-01-03 17:00:00,device_2,4.39,smart appliance,Zone 4,4989,6,0.037,FTP,61,18.7,35,8,txn_781,confirmed,block_9143,node_3,failed,4,130,0.8,0.05,1
2020-01-03 17:05:00,device_3,2.41,heater,Zone 5,4486,39,0.048,HTTP,59,31.0,71,59,txn_782,confirmed,block_7549,node_1,successful,1,132,0.93,0.04,1
2020-01-03 17:10:00,device_4,2.04,light bulb,Zone 4,4602,34,0.039,MQTT,112,29.8,57,40,txn_783,pending,block_6350,node_2,successful,1,269,0.84,0.14,1
2020-01-03 17:15:00,device_5,3.18,fan,Zone 5,1876,35,0.001,FTP,139,16.0,59,52,txn_784,confirmed,block_5837,node_2,failed,5,111,0.79,0.1,3
2020-01-03 17:20:00,device_4,1.79,light bulb,Zone 4,856,42,0.056,CoAP,112,24.3,44,44,txn_785,pending,block_4673,node_2,successful,1,52,0.88,0.04,2
2020-01-03 17:25:00,device_3,1.66,air conditioner,Zone 1,1427,37,0.084,FTP,71,22.9,68,71,txn_786,pending,block_8715,node_3,successful,4,287,0.88,0.13,3
2020-01-03 17:30:00,device_3,2.29,smart appliance,Zone 4,2001,50,0.087,FTP,133,24.1,49,5,txn_787,pending,block_1467,node_3,failed,4,70,0.73,0.14,1
2020-01-03 17:35:00,device_2,1.27,air conditioner,Zone 2,1268,30,0.093,HTTP,110,20.6,58,68,txn_788,confirmed,block_4690,node_2,failed,5,135,0.88,0.16,2
2020-01-03 17:40:00,device_5,3.03,smart appliance,Zone 1,195,6,0.057,CoAP,108,30.9,55,31,txn_789,pending,block_5500,node_2,successful,3,168,0.89,0.07,3
2020-01-03 17:45:00,device_3,3.77,air conditioner,Zone 5,1256,15,0.097,CoAP,137,32.7,79,58,txn_790,pending,block_3174,node_2,successful,5,208,0.92,0.01,2
2020-01-03 17:50:00,device_3,4.67,air conditioner,Zone 5,233,42,0.048,MQTT,143,27.2,61,1,txn_791,pending,block_7349,node_2,failed,3,223,0.76,0.03,3
2020-01-03 17:55:00,device_2,4.89,fan,Zone 2,4932,27,0.064,HTTP,59,26.5,65,18,txn_792,failed,block_8259,node_2,failed,2,74,0.72,0.14,3
2020-01-03 18:00:00,device_3,1.89,light bulb,Zone 4,3331,15,0.026,FTP,107,31.8,42,19,txn_793,pending,block_6372,node_3,failed,3,46,0.74,0.16,2
2020-01-03 18:05:00,device_3,1.4,heater,Zone 4,1962,49,0.044,HTTP,80,28.9,77,62,txn_794,pending,block_5571,node_3,failed,2,84,0.88,0.02,3
2020-01-03 18:10:00,device_1,4.13,heater,Zone 1,3469,28,0.019,FTP,116,18.2,31,50,txn_795,pending,block_5922,node_2,successful,2,237,0.84,0.06,3
2020-01-03 18:15:00,device_1,0.61,smart appliance,Zone 5,4363,21,0.078,HTTP,133,18.8,46,48,txn_796,failed,block_6002,node_2,failed,3,215,0.76,0.1,3
2020-01-03 18:20:00,device_4,2.03,fan,Zone 5,4511,27,0.051,MQTT,105,16.4,44,6,txn_797,confirmed,block_3768,node_1,failed,5,45,0.93,0.08,1
2020-01-03 18:25:00,device_2,4.13,fan,Zone 5,2465,39,0.01,CoAP,148,21.5,63,70,txn_798,confirmed,block_8808,node_3,failed,1,168,0.93,0.17,2
2020-01-03 18:30:00,device_2,1.28,fan,Zone 5,1756,39,0.071,MQTT,105,20.9,58,3,txn_799,pending,block_2690,node_1,successful,1,160,0.77,0.05,2
2020-01-03 18:35:00,device_3,2.77,smart appliance,Zone 5,4312,46,0.013,FTP,113,33.9,71,29,txn_800,pending,block_4250,node_2,failed,3,251,0.83,0.08,2
2020-01-03 18:40:00,device_5,1.14,light bulb,Zone 2,1159,5,0.077,HTTP,107,15.6,65,10,txn_801,confirmed,block_8781,node_1,failed,1,250,0.84,0.18,1
2020-01-03 18:45:00,device_4,0.2,heater,Zone 5,3104,9,0.011,FTP,92,26.9,40,87,txn_802,failed,block_1716,node_1,successful,2,136,0.73,0.11,2
2020-01-03 18:50:00,device_1,4.83,light bulb,Zone 2,1321,9,0.074,HTTP,65,27.0,33,38,txn_803,pending,block_3865,node_3,failed,4,214,0.82,0.01,1
2020-01-03 18:55:00,device_2,1.24,light bulb,Zone 2,4347,10,0.019,FTP,50,26.2,73,12,txn_804,failed,block_3765,node_2,failed,3,284,0.88,0.05,2
2020-01-03 19:00:00,device_5,4.72,air conditioner,Zone 3,3853,10,0.065,CoAP,99,31.7,73,11,txn_805,confirmed,block_4727,node_3,successful,5,117,0.76,0.1,3
2020-01-03 19:05:00,device_2,3.11,fan,Zone 1,4333,16,0.001,MQTT,115,22.6,64,20,txn_806,pending,block_1486,node_3,failed,5,222,0.86,0.05,3
2020-01-03 19:10:00,device_4,1.81,smart appliance,Zone 4,2706,16,0.033,FTP,82,19.3,61,60,txn_807,pending,block_4163,node_1,failed,1,46,0.9,0.08,1
2020-01-03 19:15:00,device_2,2.63,air conditioner,Zone 3,594,35,0.027,CoAP,129,16.7,30,27,txn_808,confirmed,block_4744,node_3,successful,1,226,0.8,0.11,2
2020-01-03 19:20:00,device_3,2.3,light bulb,Zone 3,4225,37,0.033,CoAP,54,18.8,59,99,txn_809,confirmed,block_5021,node_2,failed,2,205,0.77,0.05,3
2020-01-03 19:25:00,device_3,2.12,smart appliance,Zone 4,1534,20,0.1,MQTT,142,20.7,72,96,txn_810,pending,block_8270,node_1,successful,3,236,0.81,0.2,3
2020-01-03 19:30:00,device_5,0.39,heater,Zone 4,2675,6,0.024,CoAP,119,24.5,79,2,txn_811,failed,block_9016,node_2,successful,5,184,0.87,0.16,1
2020-01-03 19:35:00,device_3,4.73,light bulb,Zone 2,3626,19,0.061,MQTT,109,26.5,71,50,txn_812,pending,block_5153,node_3,successful,5,148,0.74,0.13,2
2020-01-03 19:40:00,device_1,1.05,air conditioner,Zone 2,2719,48,0.007,CoAP,104,15.1,34,100,txn_813,pending,block_1955,node_3,failed,3,187,0.88,0.11,3
2020-01-03 19:45:00,device_2,2.41,air conditioner,Zone 5,1858,10,0.08,HTTP,138,31.2,68,71,txn_814,failed,block_6486,node_2,successful,1,197,0.75,0.14,3
2020-01-03 19:50:00,device_2,3.66,smart appliance,Zone 1,3259,6,0.073,FTP,136,16.9,56,97,txn_815,pending,block_2927,node_1,failed,1,246,0.8,0.15,1
2020-01-03 19:55:00,device_4,3.81,light bulb,Zone 5,3622,47,0.097,FTP,145,24.9,71,61,txn_816,failed,block_8145,node_3,failed,1,191,0.77,0.09,1
2020-01-03 20:00:00,device_2,4.58,smart appliance,Zone 3,4886,32,0.049,FTP,106,29.9,43,59,txn_817,failed,block_6562,node_3,failed,5,132,0.91,0.17,1
2020-01-03 20:05:00,device_3,0.82,air conditioner,Zone 1,4523,37,0.081,CoAP,112,24.1,63,7,txn_818,pending,block_4636,node_3,failed,2,154,0.86,0.1,2
2020-01-03 20:10:00,device_5,4.34,light bulb,Zone 2,3899,49,0.032,HTTP,142,32.8,71,88,txn_819,confirmed,block_9664,node_1,failed,4,51,0.83,0.08,1
2020-01-03 20:15:00,device_3,2.34,air conditioner,Zone 5,1878,20,0.085,FTP,68,21.3,45,34,txn_820,failed,block_5459,node_2,failed,5,250,0.76,0.11,3
2020-01-03 20:20:00,device_5,4.33,smart appliance,Zone 4,2872,45,0.044,FTP,117,15.8,35,78,txn_821,pending,block_4531,node_2,successful,3,170,0.85,0.12,3
2020-01-03 20:25:00,device_3,1.09,light bulb,Zone 5,385,15,0.066,MQTT,114,26.5,37,20,txn_822,pending,block_7806,node_1,successful,2,224,0.9,0.09,2
2020-01-03 20:30:00,device_3,0.62,smart appliance,Zone 3,2582,17,0.076,CoAP,112,22.6,40,25,txn_823,confirmed,block_2014,node_2,successful,3,292,0.82,0.08,1
2020-01-03 20:35:00,device_5,4.63,fan,Zone 1,372,11,0.052,FTP,68,32.3,64,88,txn_824,confirmed,block_1414,node_2,successful,2,87,0.85,0.17,1
2020-01-03 20:40:00,device_1,0.42,light bulb,Zone 2,4422,22,0.098,HTTP,132,27.7,70,78,txn_825,confirmed,block_3487,node_2,failed,5,176,0.8,0.03,2
2020-01-03 20:45:00,device_4,0.72,air conditioner,Zone 5,3512,50,0.025,FTP,80,15.4,63,25,txn_826,confirmed,block_3453,node_3,failed,5,188,0.8,0.1,2
2020-01-03 20:50:00,device_5,4.07,heater,Zone 2,4452,47,0.092,FTP,73,27.1,63,15,txn_827,pending,block_5955,node_2,failed,5,183,0.76,0.17,1
2020-01-03 20:55:00,device_1,3.65,heater,Zone 4,4105,37,0.086,FTP,105,31.4,77,74,txn_828,confirmed,block_1512,node_2,successful,5,132,0.93,0.04,1
2020-01-03 21:00:00,device_3,3.86,air conditioner,Zone 2,2190,17,0.079,CoAP,149,34.7,80,1,txn_829,failed,block_9745,node_2,failed,4,37,0.91,0.16,2
2020-01-03 21:05:00,device_5,1.84,fan,Zone 1,1796,21,0.035,HTTP,74,29.8,57,10,txn_830,pending,block_8953,node_2,failed,3,164,0.85,0.02,3
2020-01-03 21:10:00,device_5,3.46,air conditioner,Zone 1,2393,9,0.086,HTTP,91,27.7,50,48,txn_831,failed,block_8660,node_1,successful,5,65,0.81,0.1,2
2020-01-03 21:15:00,device_1,4.04,smart appliance,Zone 2,4354,33,0.01,HTTP,98,21.0,80,65,txn_832,failed,block_4923,node_2,failed,5,168,0.81,0.12,2
2020-01-03 21:20:00,device_1,0.24,smart appliance,Zone 5,3267,34,0.01,FTP,74,28.3,72,97,txn_833,confirmed,block_9912,node_3,failed,4,234,0.93,0.02,1
2020-01-03 21:25:00,device_3,1.81,air conditioner,Zone 5,4251,24,0.012,FTP,77,33.7,71,21,txn_834,failed,block_6012,node_3,failed,3,183,0.7,0.12,3
2020-01-03 21:30:00,device_4,4.32,air conditioner,Zone 1,1801,28,0.06,MQTT,99,26.1,77,52,txn_835,failed,block_2406,node_2,successful,2,181,0.83,0.12,1
2020-01-03 21:35:00,device_4,1.25,smart appliance,Zone 4,1217,11,0.013,CoAP,149,17.5,65,13,txn_836,confirmed,block_6258,node_1,failed,4,87,0.93,0.17,1
2020-01-03 21:40:00,device_3,2.37,smart appliance,Zone 2,4676,19,0.061,HTTP,123,17.7,38,71,txn_837,pending,block_4105,node_3,failed,2,36,0.89,0.17,2
2020-01-03 21:45:00,device_2,1.21,light bulb,Zone 1,2959,34,0.063,FTP,54,25.0,79,10,txn_838,pending,block_9462,node_1,failed,5,232,0.88,0.2,2
2020-01-03 21:50:00,device_3,2.75,fan,Zone 2,3554,17,0.011,FTP,117,17.3,50,65,txn_839,pending,block_3724,node_1,successful,1,60,0.82,0.17,3
2020-01-03 21:55:00,device_3,3.12,heater,Zone 3,1090,14,0.022,CoAP,83,27.3,50,95,txn_840,pending,block_9094,node_2,failed,1,252,0.85,0.05,2
2020-01-03 22:00:00,device_1,0.54,heater,Zone 2,4045,27,0.015,MQTT,149,28.1,51,5,txn_841,failed,block_4285,node_2,successful,5,123,0.88,0.17,3
2020-01-03 22:05:00,device_1,1.03,air conditioner,Zone 1,1268,21,0.055,CoAP,102,17.5,40,34,txn_842,failed,block_9026,node_3,failed,4,52,0.94,0.04,1
2020-01-03 22:10:00,device_4,1.49,fan,Zone 4,177,28,0.004,FTP,87,16.5,69,24,txn_843,pending,block_1175,node_2,successful,1,263,0.88,0.05,1
2020-01-03 22:15:00,device_3,4.72,heater,Zone 4,1554,10,0.064,MQTT,83,26.0,69,88,txn_844,failed,block_1315,node_3,successful,1,265,0.93,0.06,1
2020-01-03 22:20:00,device_3,1.33,fan,Zone 4,4824,5,0.086,MQTT,142,24.2,68,57,txn_845,confirmed,block_6604,node_1,successful,2,174,0.72,0.01,1
2020-01-03 22:25:00,device_3,4.14,air conditioner,Zone 5,3350,9,0.004,HTTP,92,18.2,34,68,txn_846,confirmed,block_3703,node_2,successful,1,296,0.74,0.06,1
2020-01-03 22:30:00,device_1,3.3,light bulb,Zone 4,4305,15,0.023,CoAP,57,30.8,50,14,txn_847,confirmed,block_7232,node_1,failed,5,210,0.84,0.16,1
2020-01-03 22:35:00,device_1,0.24,heater,Zone 1,2642,33,0.074,FTP,61,19.4,61,54,txn_848,pending,block_9246,node_1,failed,1,132,0.9,0.05,3
2020-01-03 22:40:00,device_5,1.89,heater,Zone 5,4167,50,0.007,CoAP,78,26.3,73,4,txn_849,failed,block_2771,node_2,failed,2,73,0.73,0.1,2
2020-01-03 22:45:00,device_4,0.24,heater,Zone 1,4851,8,0.01,FTP,72,22.7,62,45,txn_850,failed,block_6062,node_1,successful,4,252,0.86,0.14,2
2020-01-03 22:50:00,device_5,3.41,smart appliance,Zone 3,3729,49,0.059,HTTP,150,31.1,33,40,txn_851,failed,block_6912,node_2,failed,2,252,0.75,0.19,1
2020-01-03 22:55:00,device_4,3.56,fan,Zone 1,1495,17,0.075,MQTT,114,29.3,46,7,txn_852,pending,block_3854,node_2,successful,3,180,0.94,0.11,1
2020-01-03 23:00:00,device_4,4.75,light bulb,Zone 3,4279,5,0.061,HTTP,130,30.5,66,47,txn_853,confirmed,block_4461,node_2,successful,2,211,0.91,0.03,2
2020-01-03 23:05:00,device_3,4.35,smart appliance,Zone 1,2613,40,0.07,CoAP,93,18.7,78,23,txn_854,pending,block_5484,node_2,successful,1,168,0.89,0.1,3
2020-01-03 23:10:00,device_2,1.95,air conditioner,Zone 5,4053,40,0.061,FTP,79,18.1,67,1,txn_855,failed,block_7370,node_1,successful,5,267,0.8,0.14,1
2020-01-03 23:15:00,device_2,0.82,air conditioner,Zone 2,1131,32,0.011,HTTP,94,20.3,45,45,txn_856,confirmed,block_1350,node_1,successful,3,48,0.7,0.15,1
2020-01-03 23:20:00,device_4,4.96,air conditioner,Zone 5,4762,38,0.003,FTP,114,17.4,64,71,txn_857,pending,block_3671,node_1,failed,1,86,0.92,0.05,1
2020-01-03 23:25:00,device_2,4.94,fan,Zone 2,2155,48,0.048,FTP,148,33.3,71,62,txn_858,pending,block_2002,node_3,failed,3,196,0.72,0.14,2
2020-01-03 23:30:00,device_1,2.81,smart appliance,Zone 3,2735,26,0.078,MQTT,136,25.8,73,37,txn_859,pending,block_2607,node_3,failed,1,293,0.85,0.02,1
2020-01-03 23:35:00,device_4,3.99,light bulb,Zone 3,103,43,0.046,CoAP,122,18.4,77,16,txn_860,pending,block_8432,node_2,successful,5,106,0.71,0.03,3
2020-01-03 23:40:00,device_2,1.42,fan,Zone 1,431,33,0.081,HTTP,93,25.4,79,96,txn_861,failed,block_6739,node_1,failed,1,233,0.82,0.14,1
2020-01-03 23:45:00,device_3,0.58,air conditioner,Zone 1,2394,13,0.058,MQTT,58,32.7,64,47,txn_862,pending,block_3516,node_1,failed,3,187,0.78,0.2,2
2020-01-03 23:50:00,device_3,4.2,air conditioner,Zone 5,4517,48,0.095,HTTP,107,25.8,42,70,txn_863,confirmed,block_9853,node_1,successful,4,205,0.87,0.06,1
2020-01-03 23:55:00,device_5,3.9,air conditioner,Zone 3,1824,31,0.07,MQTT,70,28.4,56,32,txn_864,failed,block_8930,node_1,successful,3,57,0.8,0.18,3
2020-01-04 00:00:00,device_1,4.67,fan,Zone 5,1285,15,0.015,FTP,71,20.4,32,53,txn_865,confirmed,block_9801,node_1,failed,2,295,0.76,0.18,3
2020-01-04 00:05:00,device_5,0.88,air conditioner,Zone 3,4117,47,0.027,CoAP,70,20.0,55,0,txn_866,failed,block_1222,node_3,failed,5,268,0.71,0.08,1
2020-01-04 00:10:00,device_2,3.33,smart appliance,Zone 1,1045,41,0.004,CoAP,73,33.2,68,28,txn_867,confirmed,block_1893,node_3,failed,5,213,0.83,0.18,2
2020-01-04 00:15:00,device_1,0.82,light bulb,Zone 5,117,27,0.092,FTP,116,33.6,62,29,txn_868,confirmed,block_5207,node_2,failed,1,188,0.95,0.1,3
2020-01-04 00:20:00,device_1,3.17,heater,Zone 4,3305,47,0.028,FTP,106,31.3,80,16,txn_869,confirmed,block_2602,node_2,successful,5,155,0.72,0.12,1
2020-01-04 00:25:00,device_2,4.93,smart appliance,Zone 2,1179,17,0.004,HTTP,109,27.5,52,88,txn_870,confirmed,block_1399,node_3,successful,4,276,0.83,0.03,3
2020-01-04 00:30:00,device_5,2.49,fan,Zone 1,1213,18,0.02,CoAP,72,26.6,36,34,txn_871,pending,block_5009,node_2,successful,3,69,0.7,0.03,2
2020-01-04 00:35:00,device_4,3.52,smart appliance,Zone 5,197,32,0.076,MQTT,142,33.8,69,84,txn_872,confirmed,block_4002,node_3,successful,2,213,0.91,0.18,1
2020-01-04 00:40:00,device_5,4.6,smart appliance,Zone 1,4443,41,0.05,CoAP,66,18.1,40,61,txn_873,confirmed,block_1052,node_2,successful,2,176,0.92,0.02,1
2020-01-04 00:45:00,device_5,4.75,smart appliance,Zone 5,139,18,0.002,HTTP,72,34.4,54,92,txn_874,pending,block_3740,node_1,failed,5,266,0.77,0.16,3
2020-01-04 00:50:00,device_5,3.95,air conditioner,Zone 3,4523,8,0.073,MQTT,80,32.0,56,8,txn_875,pending,block_8758,node_2,successful,3,258,0.89,0.17,1
2020-01-04 00:55:00,device_4,4.71,light bulb,Zone 3,2129,40,0.049,FTP,87,20.4,61,63,txn_876,confirmed,block_7829,node_1,failed,3,230,0.93,0.05,3
2020-01-04 01:00:00,device_3,4.69,fan,Zone 3,3876,30,0.082,FTP,92,18.8,55,67,txn_877,failed,block_4696,node_3,failed,1,38,0.9,0.11,3
2020-01-04 01:05:00,device_2,4.41,fan,Zone 3,4511,45,0.051,CoAP,149,20.3,63,100,txn_878,confirmed,block_5314,node_1,failed,1,176,0.73,0.11,3
2020-01-04 01:10:00,device_4,2.62,smart appliance,Zone 2,1871,34,0.001,CoAP,91,28.7,58,53,txn_879,pending,block_5011,node_2,successful,3,211,0.7,0.1,1
2020-01-04 01:15:00,device_2,1.68,air conditioner,Zone 2,1639,45,0.045,FTP,62,31.9,74,69,txn_880,confirmed,block_8850,node_1,failed,3,231,0.8,0.18,3
2020-01-04 01:20:00,device_3,2.3,air conditioner,Zone 5,1725,9,0.024,MQTT,121,34.8,58,31,txn_881,confirmed,block_9415,node_1,successful,4,195,0.85,0.09,1
2020-01-04 01:25:00,device_4,4.62,heater,Zone 3,1113,43,0.001,CoAP,117,15.9,65,22,txn_882,pending,block_5129,node_3,failed,4,239,0.8,0.2,1
2020-01-04 01:30:00,device_4,0.17,fan,Zone 5,2597,48,0.055,CoAP,119,18.3,55,58,txn_883,confirmed,block_7989,node_2,failed,1,288,0.87,0.03,1
2020-01-04 01:35:00,device_1,0.52,heater,Zone 4,512,31,0.063,HTTP,119,31.8,34,98,txn_884,pending,block_2927,node_2,successful,2,97,0.85,0.1,1
2020-01-04 01:40:00,device_5,2.09,smart appliance,Zone 5,3762,35,0.089,FTP,73,28.0,66,72,txn_885,failed,block_8898,node_3,successful,3,81,0.81,0.19,1
2020-01-04 01:45:00,device_4,1.47,smart appliance,Zone 5,153,5,0.043,MQTT,80,17.8,43,63,txn_886,failed,block_4993,node_3,failed,5,88,0.9,0.15,1
2020-01-04 01:50:00,device_2,3.09,heater,Zone 4,4217,28,0.088,CoAP,79,16.5,55,31,txn_887,pending,block_2389,node_1,failed,5,261,0.85,0.15,2
2020-01-04 01:55:00,device_4,1.49,fan,Zone 1,447,17,0.08,HTTP,100,20.6,62,15,txn_888,failed,block_9988,node_1,successful,4,61,0.88,0.08,1
2020-01-04 02:00:00,device_3,1.83,smart appliance,Zone 4,4650,13,0.087,FTP,129,34.6,44,15,txn_889,failed,block_2301,node_1,successful,1,77,0.91,0.11,3
2020-01-04 02:05:00,device_4,3.21,air conditioner,Zone 3,1059,16,0.03,HTTP,92,18.0,75,46,txn_890,failed,block_4620,node_1,failed,2,295,0.94,0.15,3
2020-01-04 02:10:00,device_1,1.25,heater,Zone 1,3348,19,0.008,MQTT,93,23.3,78,2,txn_891,confirmed,block_1858,node_3,successful,2,148,0.75,0.05,3
2020-01-04 02:15:00,device_1,1.53,light bulb,Zone 3,3611,6,0.062,MQTT,81,19.7,44,42,txn_892,confirmed,block_3678,node_2,failed,2,35,0.84,0.04,3
2020-01-04 02:20:00,device_2,2.04,heater,Zone 1,2234,50,0.024,MQTT,139,31.4,47,66,txn_893,pending,block_1216,node_2,failed,4,53,0.95,0.1,2
2020-01-04 02:25:00,device_5,1.33,heater,Zone 1,1026,30,0.049,FTP,57,31.7,51,89,txn_894,failed,block_1533,node_2,failed,3,268,0.85,0.18,2
2020-01-04 02:30:00,device_5,2.43,smart appliance,Zone 3,403,30,0.061,MQTT,115,21.2,69,40,txn_895,failed,block_7961,node_1,failed,1,176,0.79,0.01,1
2020-01-04 02:35:00,device_3,1.16,light bulb,Zone 2,4643,7,0.025,CoAP,83,22.1,68,97,txn_896,pending,block_9719,node_3,failed,2,118,0.74,0.07,3
2020-01-04 02:40:00,device_2,4.91,smart appliance,Zone 1,398,34,0.098,HTTP,150,30.0,56,97,txn_897,confirmed,block_4051,node_2,failed,4,288,0.89,0.05,2
2020-01-04 02:45:00,device_4,2.85,smart appliance,Zone 4,3331,45,0.083,HTTP,51,34.4,69,8,txn_898,confirmed,block_3964,node_1,successful,4,99,0.71,0.09,2
2020-01-04 02:50:00,device_1,0.59,smart appliance,Zone 2,1958,47,0.061,CoAP,122,34.0,39,13,txn_899,confirmed,block_3171,node_1,failed,1,46,0.88,0.12,3
2020-01-04 02:55:00,device_5,4.7,heater,Zone 3,4356,50,0.027,HTTP,99,23.2,38,42,txn_900,failed,block_2689,node_3,successful,2,144,0.79,0.01,3
2020-01-04 03:00:00,device_3,2.84,heater,Zone 4,3559,7,0.021,HTTP,107,18.2,53,43,txn_901,confirmed,block_4906,node_1,failed,1,263,0.92,0.18,3
2020-01-04 03:05:00,device_2,3.64,light bulb,Zone 1,2512,36,0.036,HTTP,126,21.1,49,31,txn_902,pending,block_5804,node_2,failed,2,141,0.8,0.12,2
2020-01-04 03:10:00,device_5,4.55,heater,Zone 5,3218,33,0.046,FTP,94,19.8,42,54,txn_903,failed,block_2921,node_1,successful,1,254,0.92,0.19,1
2020-01-04 03:15:00,device_3,1.19,fan,Zone 4,3038,9,0.039,CoAP,142,23.9,47,61,txn_904,confirmed,block_7397,node_1,failed,3,223,0.91,0.04,2
2020-01-04 03:20:00,device_2,1.71,heater,Zone 4,1404,14,0.014,HTTP,141,29.0,47,44,txn_905,failed,block_3962,node_2,successful,1,62,0.75,0.03,1
2020-01-04 03:25:00,device_4,0.4,fan,Zone 1,370,40,0.066,FTP,75,21.8,76,4,txn_906,failed,block_4442,node_3,successful,3,135,0.95,0.11,1
2020-01-04 03:30:00,device_5,0.97,light bulb,Zone 5,1304,7,0.009,MQTT,102,28.2,64,40,txn_907,failed,block_4562,node_1,successful,3,300,0.83,0.19,2
2020-01-04 03:35:00,device_3,4.51,fan,Zone 1,4341,34,0.062,FTP,99,17.3,75,98,txn_908,failed,block_2230,node_3,successful,2,152,0.72,0.13,2
2020-01-04 03:40:00,device_5,1.12,light bulb,Zone 5,4241,32,0.058,HTTP,83,18.1,77,45,txn_909,pending,block_2578,node_3,failed,1,158,0.85,0.08,1
2020-01-04 03:45:00,device_4,3.38,light bulb,Zone 5,1747,44,0.082,MQTT,80,33.7,61,96,txn_910,pending,block_3774,node_1,successful,3,185,0.94,0.05,3
2020-01-04 03:50:00,device_5,1.09,air conditioner,Zone 5,1679,6,0.04,FTP,55,32.5,68,22,txn_911,pending,block_4390,node_3,failed,3,48,0.79,0.11,3
2020-01-04 03:55:00,device_1,4.63,smart appliance,Zone 4,2719,14,0.005,HTTP,118,33.3,62,7,txn_912,failed,block_1184,node_3,failed,4,175,0.85,0.06,3
2020-01-04 04:00:00,device_4,3.89,heater,Zone 5,3441,27,0.069,CoAP,115,27.9,61,24,txn_913,pending,block_3100,node_2,failed,5,279,0.86,0.02,1
2020-01-04 04:05:00,device_3,2.18,smart appliance,Zone 1,3754,49,0.046,FTP,136,26.5,63,94,txn_914,confirmed,block_9599,node_3,failed,2,49,0.71,0.14,3
2020-01-04 04:10:00,device_2,2.84,smart appliance,Zone 5,4310,46,0.02,CoAP,105,29.3,40,1,txn_915,failed,block_5392,node_3,failed,4,149,0.76,0.05,2
2020-01-04 04:15:00,device_2,1.42,light bulb,Zone 4,1921,49,0.063,CoAP,75,15.1,68,26,txn_916,failed,block_6931,node_3,failed,4,281,0.85,0.14,2
2020-01-04 04:20:00,device_2,2.71,light bulb,Zone 3,1575,38,0.051,MQTT,53,28.3,50,2,txn_917,pending,block_1671,node_3,failed,2,237,0.71,0.08,1
2020-01-04 04:25:00,device_5,4.37,fan,Zone 3,953,5,0.047,FTP,89,16.1,31,5,txn_918,failed,block_9644,node_3,failed,1,183,0.83,0.08,1
2020-01-04 04:30:00,device_5,0.51,smart appliance,Zone 3,2150,44,0.093,HTTP,87,28.5,63,78,txn_919,confirmed,block_9267,node_1,successful,3,257,0.84,0.05,3
2020-01-04 04:35:00,device_4,0.21,air conditioner,Zone 2,3818,48,0.069,CoAP,51,29.3,31,66,txn_920,failed,block_4472,node_2,failed,1,230,0.73,0.16,3
2020-01-04 04:40:00,device_4,1.09,light bulb,Zone 5,4062,41,0.079,MQTT,131,27.3,34,57,txn_921,pending,block_4966,node_2,successful,3,282,0.78,0.1,3
2020-01-04 04:45:00,device_5,1.21,heater,Zone 4,4251,9,0.095,FTP,149,23.2,35,68,txn_922,confirmed,block_5081,node_2,successful,2,119,0.87,0.2,2
2020-01-04 04:50:00,device_1,1.67,fan,Zone 3,1492,23,0.094,HTTP,66,31.5,68,26,txn_923,pending,block_9217,node_2,successful,4,297,0.88,0.2,2
